id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3807,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 upgrade for mac,,206.99
3808,0,lotus dev . ibm informix online personal edition media bb0d4na ),lotus development corp,,bb0gyna ibm informix dynamic server enterprise edition v. 9.4 media cd linux,,195.53
3809,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,adobe after effects cs3 professional software for windows effects software,,998.95
3810,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 master collection upsell from cs2,,1437.99
3811,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft word 2007 upgrade ( pc ),,109.95
3812,0,instant immersion german audio,topics entertainment,,instant immersion spanish 2.0 topics,,19.99
3813,0,microsoft windows xp professional full version with sp2,microsoft,299.99,microsoft windows xp professional edition ( upgrade ),,199.99
3814,0,adobe premiere pro 2.0,adobe,849.0,adobe cs3 production premium upgrade,,822.99
3815,0,panda internet security 2007 3-user,panda software,69.95,zonealarm ( r ) internet security suite,,49.99
3816,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwbr1151s04 brightstor arcserve backup serverless backup option for windows w/sp1 v. 11 .,,1031.41
3817,1,gods & heroes : rome rising,sony-online-entertainment,49.99,sony online entertainment gods & heroes rome rising,sony-online-entertainment,49.5
3818,0,microsoft office small business 2007,microsoft software,735.33,microsoft office 2004 for students and teachers ( mac ),,134.99
3819,0,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,sonicwall 01-ssc-2574,sonicwall,561.65
3820,0,adobe soundbooth cs3,adobe,199.0,adobe cs3 after effects,,1025.99
3821,0,computrace lojack for laptops : 1 year subscription,absolute software,49.99,computrace lojack for laptops 1 yr subscription,,45.99
3822,0,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99,9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d,,42.79
3823,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) project 2002,,329.99
3824,0,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,microsoft,1849.0,microsoft visual basic . net standard 2003,,108.95
3825,1,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows vista ultimate retail no open box returns,,399.99
3826,0,microsoft outlook 2007,microsoft,109.95,word mac 2004 microsoft d48-00487,,157.18
3827,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks ( r ),,103.99
3828,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,1413.42
3829,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ),,199.99
3830,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
3831,0,instant play electric guitar deluxe,topics entertainment,39.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
3832,0,the sims 2 : open for business expansion pack,aspyr media,34.99,sims 2 season expansion pack,,37.99
3833,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended for mac upgrade,,329.99
3834,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,peachtree ( r ) premium accounting 2007,,499.99
3835,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe acrobat professional 7,,350.0
3836,0,adobe acrobat 7.0 professional,adobe,449.99,adobe acrobat v8 .0 professional for mac academic,adobe-education-box,159.99
3837,0,adobe soundbooth cs3,adobe,199.0,adobe cs3 design premium,,1865.99
3838,1,instant home design ( jewel case ),topics entertainment,9.99,instant home design 1 ( jc ),,12.9
3839,0,professor fuji 's sudoku ( jewel case ),encore software,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
3840,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 flash professional upgrade,,205.99
3841,0,microsoft digital image suite plus [ lb ],microsoft software,129.95,microsoft ( r ) picture it ! digital image pro 9.0,,99.87
3842,1,zend studio 5.1 ( win/mac ),zend-technologies-inc .,299.0,zend studio 5.1 php integrated development environment,zend-technologies-inc .,249.0
3843,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,adobe flash cs3 professional complete package 1 user academic cd windows,,229.0
3844,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft visual basic . net standard 2003,,108.95
3845,1,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
3846,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) home basic,,99.99
3847,0,emc retrospect 7.5 svr 1-client windows,dantz,249.0,emc cz24h6175 emc retrospect 7.5 client 5pk windows emc insignia retrospect clients v. 7.5 upgrade package 5 clients cd win 0093156011419,,47.26
3848,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
3849,1,instant immersion italian deluxe 2.0,topics entertainment,49.99,instant immers italian dlux 2 .,,36.11
3850,1,starry night galaxy explorer ( pc & mac ),imaginova,9.99,orion/imaginova starry night galaxy explorer,,8.8
3851,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
3852,0,adobe soundbooth cs3,adobe,199.0,adobe cs3 web standard,,1035.99
3853,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3854,0,punch 5 in 1 home design,punch ! software,39.99,punch software 85100 punch!master landscape pro v10 and home design,,59.97
3855,0,sony sound forge 9 boxed upgrade,sony media,232.05,sony media software sound forge 9 digital audio production suite music production software,,299.95
3856,0,professor teaches excel & word,individual software,19.99,professor teaches windows xp home & pro,,12.49
3857,0,apple iwork '06 ( mac dvd ),apple,79.0,apple iwork '06 family pack,,99.99
3858,0,microsoft outlook 2007,microsoft,109.95,microsoft 392-02322 ae frontpage 2003,,87.99
3859,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe contribute cs3 upgrade,,82.99
3860,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
3861,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3862,0,adobe creative suite cs3 production premium,adobe,1699.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
3863,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,aust-0150-005 employee appraiser deluxe v. 5.0 complete package 1 user download -,,231.81
3864,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
3865,0,studio movieboard plus pci hardware,pinnacle,251.55,studio plus version 11,pinnacle systems,90.99
3866,1,jumpstart reading with karaoke,knowledge adventure,29.99,knowledge adventure 20033 jumpstart reading with karaoke,knowledge adventure,19.99
3867,0,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,jumpstart 1st grade ( jc ),,9.9
3868,0,apple . mac 4.0 online service,apple,99.95,apple apple mac os x server 10 4 7 10 client,,499.0
3869,0,onone software pxl smartscale windows and macintosh ),onone software,,onone software pxe-11433 pxl smartscale elect 1-user english mac/win,onone software,158.99
3870,0,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft,10949.0,microsoft ( r ) money 2007 premium,,69.99
3871,0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe premiere elements 3.0,,89.99
3872,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft windows vista business ( pc ),,299.99
3873,1,galaxy of games 5000,2k games,19.99,egames . inc galaxy of games 5000 pack,,16.62
3874,0,tonka town ( jewel case ),atari,9.99,tonka town,,7.95
3875,0,marine aquarium & goldfish screen saver by encore software,encore software,,3d home architect home v. 8by encore software,,33.92
3876,0,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,microsoft powerpoint mac 2004 version upgrade,,89.99
3877,0,adventure workshop 1st-3rd grade 8th edition,encore,19.99,encore software 12431 adventure workshop 8 4th-6th,,17.97
3878,0,family tree maker 2008 platinum,encore,99.95,family tree maker 11 collector 's edition,,34.9
3879,0,microsoft windows xp professional full version with sp2,microsoft,299.99,individual software professor teaches windows xp,,19.99
3880,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,corel intervideo windvd 8 platinum software for windows authoring software,,69.95
3881,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft ( r ) office standard 2007,,399.99
3882,0,microsoft office small business 2007,microsoft software,735.33,windows vista business sp microsoft 66j-00063,,272.38
3883,0,ca internet security suite 2007 3 user,computer associates,69.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95
3884,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe cs3 design standard upsell,,934.99
3885,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,,3282.33
3886,0,microsoft office small business 2007 full version,microsoft,449.95,myob premier accounting for small business 2007-windows,,289.99
3887,0,procurve vpn client software unlimited client licenses,hewlett packard,,bling software limited safekeeper plus,,39.99
3888,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows vista home basic upgrade ( pc ),,99.99
3889,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion spanish audio deluxe,,17.55
3890,0,adobe creative suite cs3 web standard upsell,adobe,799.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3891,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) frontpage 2002,,169.56
3892,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,902453-007-b rumba unix-hp edition upgrade license 1 user volume level b 5-49 c,,147.73
3893,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,topics entertainment instant immersion hawaiian audio,,12.05
3894,0,punch ! professional home design platinum v10,punch ! software,99.0,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
3895,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,sage software peachtree complete accounting 2007 software for windows tax & finance software,,249.95
3896,0,instant immersion italian 2.0,topics entertainment,29.99,topics entertainment instant immersion spanish advanced audio,,12.05
3897,1,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003,,1413.42
3898,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft ( r ) works suite 2005,,99.99
3899,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion ingles audio deluxe,,17.55
3900,0,pc professor fuji 's kakuro,encore software,9.99,professor teaches windows xp home & pro,,12.49
3901,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot software inc 31250 spy sweeper spanish,,24.81
3902,0,enterasys vpn & firewall code upgrade xsr-18xx-vpn-fw ),cabletron systems,1928.07,xsr-18xx-vpn-fw enterasys operating system base/vpn/firewall upgrade package 1 router cd,,1131.29
3903,0,resumemaker professional 12.0,individual software,29.99,diskeeper 2007 professional,,46.95
3904,1,stuffit deluxe v 10.0 ( mac ),smith-micro-software,79.99,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,69.99
3905,1,riverdeep arthur 's kindergarten,riverdeep,,tlc arthur 's kindergarten learning system ( pc ) encore,,19.95
3906,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe cs3 design premium upgrade,,619.99
3907,0,ultimate puzzle games,valusoft,19.99,ultimate puzzle collection,,9.95
3908,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft academic microsoft office project 2003 standard,,69.95
3909,1,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95
3910,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) word 2007,,109.99
3911,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft windows vista business 32-bit oem,,149.99
3912,0,microsoft data analyzer 2002,microsoft,179.0,microsoft onenote 2007 upgrade ( pc ),,79.95
3913,0,apple mac os x tiger 10.4.6 ( mac dvd ),apple computer,129.0,apple appleworks 6.2.9 ( mac ),,79.99
