id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
4242,0,guest editor 's introduction,karl aberer,sigmod record,2003,introduction,"m. tamer &#214; zsu , stavros christodoulakis",the vldb journal -- the international journal on very large data bases,1998
4243,0,data management issues in electronic commerce ( panel ),m. tamer özsu,sigmod conference,1999,databases and workflow management : what is it all about ? ( panel ),"andreas reuter , stefano ceri , jim gray , betty salzberg , gerhard weikum",very large data bases,1995
4244,0,the new middleware,rich finkelstein,sigmod record,1995,too much middleware,michael stonebraker,acm sigmod record,2002
4245,0,building knowledge base management systems,"thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos",vldb j.,1996,flowback : providing backward recovery for workflow management systems,"bartek kiepuszewski , ralf muhlberger , maria e. orlowska",international conference on management of data,1998
4246,0,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbar &#225; , mark sullivan",acm sigmod record,1997
4247,0,reminiscences on influential papers,"jun rao , kenneth a. ross , johannes gehrke",sigmod record,2003,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2000
4248,1,infering structure in semistructured data,"rajeev motwani , serge abiteboul , svetlozar nestorov",sigmod record,1997,inferring structure in semistructured data,"svetlozer nestorov , serge abiteboul , rajeev motwani",acm sigmod record,1997
4249,0,efficient algorithms for minimizing tree pattern queries,prakash ramanan,sigmod conference,2002,efficient snapshot differential algorithms for data warehousing,"wilburt labio , hector garcia-molina",very large data bases,1996
4250,0,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , andré gamache",sigmod record,1995,bulk-loading techniques for object databases and an application to relational data,"sihem amer-yahia , sophie cluet , claude delobel",very large data bases,1998
4251,1,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"hanan samet , aya soffer",vldb j.,1998,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer , hanan samet",the vldb journal -- the international journal on very large data bases,1998
4252,0,open object database management systems,josé a. blakeley,sigmod conference,1994,semantic integrity support in sql :1999 and commercial ( object - ) relational database management systems,"can t &#252; rker , michael gertz",the vldb journal -- the international journal on very large data bases,2001
4253,0,data mining-based intrusion detectors : an overview of the columbia ids project,"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan",sigmod record,2001,adam : a testbed for exploring the use of data mining in intrusion detection,"daniel barbar &#225; , julia couto , sushil jajodia , ningning wu",acm sigmod record,2001
4254,0,constraint databases : a tutorial introduction,jan van den bussche,sigmod record,2000,safe query languages for constraint databases,peter z. revesz,acm transactions on database systems ( tods ),1998
4255,0,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"amit p. sheth , aris m. ouksel",sigmod record,1999,semantic integration of environmental models for application to global information systems and decision-making,d. scott mackay,acm sigmod record,1999
4256,0,the design and implementation of a sequence database system,"raghu ramakrishnan , miron livny , praveen seshadri",vldb,1996,design and implementation of advanced knowledge processing in the kbms krisys,"j. thomas , s. de &#223; loch , n. mattos",international conference on management of data,1995
4257,0,open object database management systems,josé a. blakeley,sigmod conference,1994,aurora : a data stream management system,"d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",international conference on management of data,2003
4258,0,a database index to large biological sequences,"robert w. irving , ela hunt , malcolm p. atkinson",vldb,2001,database indexing for large dna and protein sequence collections,"ela hunt , malcolm p. atkinson , robert w. irving",the vldb journal -- the international journal on very large data bases,2002
4259,1,media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000,media360 workflow-implementing a workflow engine inside a database,carsten blecken,very large data bases,2000
4260,0,finding generalized projected clusters in high dimensional spaces,"charu c. aggarwal , philip s. yu",sigmod conference,2000,what is the nearest neighbor in high dimensional spaces ?,"alexander hinneburg , charu c. aggarwal , daniel a. keim",very large data bases,2000
4261,0,exploratory mining via constrained frequent set queries,"jiawei han , teresa mah , laks v. s. lakshmanan , raymond t. ng",sigmod conference,1999,efficient dynamic mining of constrained frequent sets,"laks v. s. lakshmanan , carson kai-sang leung , raymond t. ng",acm transactions on database systems ( tods ),2003
4262,1,parallel database systems 101,jim gray,sigmod conference,1995,parallel database systems 101,jim gray,international conference on management of data,1995
4263,0,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995,using unknowns to prevent discovery of association rules,"y &#252; cel saygin , vassilios s. verykios , chris clifton",acm sigmod record,2001
4264,0,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,database systems-breaking out of the box,"avi silberschatz , stan zdonik",acm sigmod record,1997
4265,1,processing object-oriented queries with invertible late bound functions,"tore risch , staffan flodin",vldb,1995,processing object-oriented queries with invertible late bound functions,"staffan flodin , tore risch",very large data bases,1995
4266,1,probabilistic object bases,"thomas eiter , v. s. subrahmanian , thomas lukasiewicz , james j. lu",acm trans . database syst .,2001,probabilistic object bases,"thomas eiter , james j. lu , thomas lukasiewicz , v. s. subrahmanian",acm transactions on database systems ( tods ),2001
4267,0,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994,a raster approximation for processing of spatial joins,"geraldo zimbrao , jano moreira de souza",very large data bases,1998
4268,0,incremental maintenance of views with duplicates,"leonid libkin , timothy griffin",sigmod conference,1995,how to roll a join : asynchronous incremental view maintenance,"kenneth salem , kevin beyer , bruce lindsay , roberta cochrane",international conference on management of data,2000
4269,1,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa , kazuhiko mogi",sigmod conference,1996,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management of data,1996
4270,0,secure bufering in firm real-time database systems,"jayant r. haritsa , binto george",vldb j.,2000,advances in real-time database systems research,azer bestavros,acm sigmod record,1996
4271,0,"high-performance and scalability through application tier,in-memory data management",?,vldb,2000,datablitz storage manager : main-memory database performance for critical applications,"j. baulier , p. bohannon , s. gogate , c. gupta , s. haldar",international conference on management of data,1999
